Objectid ;Straat ;Type_en_merk ;Aantal ;geo_shape;geo_point_2d
10285;Jozef Eliasweg;Parkeerplaats;1.0;"{""coordinates"": [5.462957715442697, 51.43657574573859], ""type"": ""Point""}";51.43657574573859,5.462957715442697
10287;Jozef Eliasweg;Parkeerplaats;1.0;"{""coordinates"": [5.46309504535516, 51.436661146623905], ""type"": ""Point""}";51.436661146623905,5.46309504535516
10290;Jozef Eliasweg;Parkeerplaats;1.0;"{""coordinates"": [5.463301041906672, 51.43678924719656], ""type"": ""Point""}";51.43678924719656,5.463301041906672
10297;Jozef Eliasweg;Parkeerplaats;1.0;"{""coordinates"": [5.463781704070406, 51.43708814770737], ""type"": ""Point""}";51.43708814770737,5.463781704070406
10299;Jozef Eliasweg;Parkeerplaats;1.0;"{""coordinates"": [5.463919037069412, 51.43717354761543], ""type"": ""Point""}";51.43717354761543,5.463919037069412
10518;Kwartelstraat;Parkeerplaats;1.0;"{""coordinates"": [5.491396095771731, 51.440177394075015], ""type"": ""Point""}";51.440177394075015,5.491396095771731
10523;Kwartelstraat;Parkeerplaats;1.0;"{""coordinates"": [5.491655652324194, 51.43996222168268], ""type"": ""Point""}";51.43996222168268,5.491655652324194
10525;Kwartelstraat;Parkeerplaats;1.0;"{""coordinates"": [5.491744159393122, 51.43989138431839], ""type"": ""Point""}";51.43989138431839,5.491744159393122
10529;Kwartelstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4919247349619935, 51.43975144639203], ""type"": ""Point""}";51.43975144639203,5.4919247349619935
10533;Kwartelstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4921091668657205, 51.43961402153985], ""type"": ""Point""}";51.43961402153985,5.4921091668657205
10539;Zanddreef;Parkeerplaats;1.0;"{""coordinates"": [5.407451908005013, 51.44684293016938], ""type"": ""Point""}";51.44684293016938,5.407451908005013
10546;Zanddreef;Parkeerplaats;1.0;"{""coordinates"": [5.407691610348895, 51.446677996005896], ""type"": ""Point""}";51.446677996005896,5.407691610348895
10774;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468576735728535, 51.432934604866496], ""type"": ""Point""}";51.432934604866496,5.468576735728535
10775;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468628721423507, 51.432900885237856], ""type"": ""Point""}";51.432900885237856,5.468628721423507
10808;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.46980086048365, 51.43212602710674], ""type"": ""Point""}";51.43212602710674,5.46980086048365
10810;Burgemeester Vogelspad;Parkeerplaats;1.0;"{""coordinates"": [5.465456556846493, 51.43829668313634], ""type"": ""Point""}";51.43829668313634,5.465456556846493
10813;Schellingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.490254817933552, 51.43574184734846], ""type"": ""Point""}";51.43574184734846,5.490254817933552
10814;Schellingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.490163675298698, 51.4358212035993], ""type"": ""Point""}";51.4358212035993,5.490163675298698
10816;Schellingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.489967435864304, 51.435979134502425], ""type"": ""Point""}";51.435979134502425,5.489967435864304
10817;Schellingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.490042357564155, 51.43601870571618], ""type"": ""Point""}";51.43601870571618,5.490042357564155
10819;Schellingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.490241129851457, 51.43585839404258], ""type"": ""Point""}";51.43585839404258,5.490241129851457
10821;Schellingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.490503187421822, 51.4356409487114], ""type"": ""Point""}";51.4356409487114,5.490503187421822
9778;Rodenbachlaan;Parkeerplaats;1.0;"{""coordinates"": [5.475618003978503, 51.430285374903434], ""type"": ""Point""}";51.430285374903434,5.475618003978503
9781;Rodenbachlaan;Parkeerplaats;1.0;"{""coordinates"": [5.475777372711841, 51.430066454881576], ""type"": ""Point""}";51.430066454881576,5.475777372711841
9785;Helmerslaan;Parkeerplaats;1.0;"{""coordinates"": [5.475401833690765, 51.42998746441489], ""type"": ""Point""}";51.42998746441489,5.475401833690765
9786;Potgieterstraat;Parkeerplaats;1.0;"{""coordinates"": [5.475298217562126, 51.430182560387514], ""type"": ""Point""}";51.430182560387514,5.475298217562126
9787;Potgieterstraat;Parkeerplaats;1.0;"{""coordinates"": [5.47534145410555, 51.43024277607566], ""type"": ""Point""}";51.43024277607566,5.47534145410555
9790;Jacob van Maerlantlaan;Parkeerplaats Electrisch opladen;1.0;"{""coordinates"": [5.475360364288984, 51.429492669004254], ""type"": ""Point""}";51.429492669004254,5.475360364288984
10035;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.502811200362772, 51.450340220634175], ""type"": ""Point""}";51.450340220634175,5.502811200362772
10038;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.5027077295768345, 51.45032111360787], ""type"": ""Point""}";51.45032111360787,5.5027077295768345
10039;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.502673238853819, 51.450314744279524], ""type"": ""Point""}";51.450314744279524,5.502673238853819
10043;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.502535278939961, 51.4502892686591], ""type"": ""Point""}";51.4502892686591,5.502535278939961
10048;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.503293724028661, 51.45032780644921], ""type"": ""Point""}";51.45032780644921,5.503293724028661
10053;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.503120922410058, 51.450296713269424], ""type"": ""Point""}";51.450296713269424,5.503120922410058
10054;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.503086361540533, 51.45029049514262], ""type"": ""Point""}";51.45029049514262,5.503086361540533
10055;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.503051802116776, 51.45028427610527], ""type"": ""Point""}";51.45028427610527,5.503051802116776
10056;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.5030172412661695, 51.450278057957995], ""type"": ""Point""}";51.450278057957995,5.5030172412661695
10057;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.502982680422658, 51.45027183890164], ""type"": ""Point""}";51.45027183890164,5.502982680422658
10060;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.502878999391952, 51.45025318346725], ""type"": ""Point""}";51.45025318346725,5.502878999391952
10065;Javalaan;Parkeerplaats;1.0;"{""coordinates"": [5.502706198339263, 51.45022208967284], ""type"": ""Point""}";51.45022208967284,5.502706198339263
10302;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.462624775186439, 51.435872956936215], ""type"": ""Point""}";51.435872956936215,5.462624775186439
10306;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.4627562992863234, 51.435908753496754], ""type"": ""Point""}";51.435908753496754,5.4627562992863234
10307;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.462789179982866, 51.43591770193973], ""type"": ""Point""}";51.43591770193973,5.462789179982866
10309;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.462854941417691, 51.435935600595535], ""type"": ""Point""}";51.435935600595535,5.462854941417691
10311;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.462920702904129, 51.43595349921421], ""type"": ""Point""}";51.43595349921421,5.462920702904129
10312;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.462953583665235, 51.43596244761072], ""type"": ""Point""}";51.43596244761072,5.462953583665235
10315;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.463052226030396, 51.43598929544109], ""type"": ""Point""}";51.43598929544109,5.463052226030396
10550;Zanddreef;Parkeerplaats;1.0;"{""coordinates"": [5.407836190450395, 51.446573326790926], ""type"": ""Point""}";51.446573326790926,5.407836190450395
10555;Zanddreef;Parkeerplaats;1.0;"{""coordinates"": [5.40700275510479, 51.447168872752734], ""type"": ""Point""}";51.447168872752734,5.40700275510479
10556;Zanddreef;Parkeerplaats;1.0;"{""coordinates"": [5.407019159243688, 51.44715128988998], ""type"": ""Point""}";51.44715128988998,5.407019159243688
10557;Zanddreef;Parkeerplaats;1.0;"{""coordinates"": [5.407041424267534, 51.447131508284784], ""type"": ""Point""}";51.447131508284784,5.407041424267534
10558;Zanddreef;Parkeerplaats;1.0;"{""coordinates"": [5.406934412951386, 51.447213636380624], ""type"": ""Point""}";51.447213636380624,5.406934412951386
10561;Zanddreef;Parkeerplaats;1.0;"{""coordinates"": [5.406826428217441, 51.44728428871115], ""type"": ""Point""}";51.44728428871115,5.406826428217441
10777;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468750239687469, 51.43284716471627], ""type"": ""Point""}";51.43284716471627,5.468750239687469
10779;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468862004963213, 51.4327854734627], ""type"": ""Point""}";51.4327854734627,5.468862004963213
10780;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468914661137929, 51.4327521631192], ""type"": ""Point""}";51.4327521631192,5.468914661137929
10782;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4690199718182875, 51.43268554236182], ""type"": ""Point""}";51.43268554236182,5.4690199718182875
10784;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468784519859532, 51.43274985715129], ""type"": ""Point""}";51.43274985715129,5.468784519859532
10786;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.468894550804219, 51.432679459751824], ""type"": ""Point""}";51.432679459751824,5.468894550804219
10788;Palingstraat;Parkeerplaats;1.0;"{""coordinates"": [5.469004581408689, 51.43260906224833], ""type"": ""Point""}";51.43260906224833,5.469004581408689
9795;Jacob van Maerlantlaan;Parkeerplaats;1.0;"{""coordinates"": [5.475516347348436, 51.4296736537747], ""type"": ""Point""}";51.4296736537747,5.475516347348436
9799;Jacob van Maerlantlaan;Parkeerplaats;1.0;"{""coordinates"": [5.475449434967644, 51.42974105670728], ""type"": ""Point""}";51.42974105670728,5.475449434967644
9800;Jacob van Maerlantlaan;Parkeerplaats;1.0;"{""coordinates"": [5.475343853876909, 51.42962139940692], ""type"": ""Point""}";51.42962139940692,5.475343853876909
9802;Jacob van Maerlantlaan;Parkeerplaats;1.0;"{""coordinates"": [5.475209452370933, 51.42945686265321], ""type"": ""Point""}";51.42945686265321,5.475209452370933
9805;Potgieterstraat;Parkeerplaats;1.0;"{""coordinates"": [5.475599528030397, 51.43044660719785], ""type"": ""Point""}";51.43044660719785,5.475599528030397
9807;Potgieterstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4754741261669055, 51.43040386232803], ""type"": ""Point""}";51.43040386232803,5.4754741261669055
9815;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.473417259766633, 51.43136631018874], ""type"": ""Point""}";51.43136631018874,5.473417259766633
9816;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.473483794492089, 51.43134422872963], ""type"": ""Point""}";51.43134422872963,5.473483794492089
10074;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.487417195265528, 51.433788447661065], ""type"": ""Point""}";51.433788447661065,5.487417195265528
10077;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.487326138059544, 51.433708029704334], ""type"": ""Point""}";51.433708029704334,5.487326138059544
10083;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.487144023175746, 51.43354719447568], ""type"": ""Point""}";51.43354719447568,5.487144023175746
10085;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.487663081585359, 51.433895385283996], ""type"": ""Point""}";51.433895385283996,5.487663081585359
10086;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.487604100678626, 51.433842040723995], ""type"": ""Point""}";51.433842040723995,5.487604100678626
10087;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.487644589152304, 51.43397302564942], ""type"": ""Point""}";51.43397302564942,5.487644589152304
10325;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.463381036186537, 51.43607878490754], ""type"": ""Point""}";51.43607878490754,5.463381036186537
10328;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.464413739309249, 51.43597464640117], ""type"": ""Point""}";51.43597464640117,5.464413739309249
10330;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.464526905104719, 51.43579111421968], ""type"": ""Point""}";51.43579111421968,5.464526905104719
10335;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.464189550778694, 51.436340895537754], ""type"": ""Point""}";51.436340895537754,5.464189550778694
10340;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.464330083688787, 51.43611407576224], ""type"": ""Point""}";51.43611407576224,5.464330083688787
10345;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.464145452526088, 51.43683210717788], ""type"": ""Point""}";51.43683210717788,5.464145452526088
10346;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.464173743242865, 51.4368127592238], ""type"": ""Point""}";51.4368127592238,5.464173743242865
10349;Niet ingevuld;Parkeerplaats;1.0;"{""coordinates"": [5.464258613806457, 51.436754712624705], ""type"": ""Point""}";51.436754712624705,5.464258613806457
10567;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.463261907253928, 51.435525773539], ""type"": ""Point""}";51.435525773539,5.463261907253928
10568;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.463335899918756, 51.4355021469583], ""type"": ""Point""}";51.4355021469583,5.463335899918756
10569;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.463409891068735, 51.43547852033167], ""type"": ""Point""}";51.43547852033167,5.463409891068735
10570;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.463483883580119, 51.435454893657216], ""type"": ""Point""}";51.435454893657216,5.463483883580119
10572;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.463631866934704, 51.43540764016867], ""type"": ""Point""}";51.43540764016867,5.463631866934704
10576;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.463927834161684, 51.435313132628266], ""type"": ""Point""}";51.435313132628266,5.463927834161684
10577;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.4640018246981095, 51.43528950562673], ""type"": ""Point""}";51.43528950562673,5.4640018246981095
10578;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.46407389157788, 51.43526369020798], ""type"": ""Point""}";51.43526369020798,5.46407389157788
10579;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.464145446862764, 51.43523729351583], ""type"": ""Point""}";51.43523729351583,5.464145446862764
10580;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.46421700206636, 51.435210897678665], ""type"": ""Point""}";51.435210897678665,5.46421700206636
10582;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.462614779421757, 51.43573331357425], ""type"": ""Point""}";51.43573331357425,5.462614779421757
10585;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.462851898303083, 51.435657142435694], ""type"": ""Point""}";51.435657142435694,5.462851898303083
10588;Willem de Rijkelaan;Parkeerplaats;1.0;"{""coordinates"": [5.4630890163935195, 51.43558097171469], ""type"": ""Point""}";51.43558097171469,5.4630890163935195
10593;Jacob van Maerlantlaan;Parkeerplaats;1.0;"{""coordinates"": [5.473932623222894, 51.42810055826802], ""type"": ""Point""}";51.42810055826802,5.473932623222894
9822;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.473908455603868, 51.43120804744327], ""type"": ""Point""}";51.43120804744327,5.473908455603868
9825;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.473795050287044, 51.43129626048184], ""type"": ""Point""}";51.43129626048184,5.473795050287044
9826;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4738576737200955, 51.431276630235665], ""type"": ""Point""}";51.431276630235665,5.4738576737200955
9827;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.473920294771301, 51.43125577569952], ""type"": ""Point""}";51.43125577569952,5.473920294771301
9831;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474133507028934, 51.43113688787148], ""type"": ""Point""}";51.43113688787148,5.474133507028934
9834;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474233414617194, 51.43115884535527], ""type"": ""Point""}";51.43115884535527,5.474233414617194
9836;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474399760360745, 51.43110853614929], ""type"": ""Point""}";51.43110853614929,5.474399760360745
9837;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474454545866065, 51.431086462938325], ""type"": ""Point""}";51.431086462938325,5.474454545866065
9839;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.474405517526977, 51.43104733151456], ""type"": ""Point""}";51.43104733151456,5.474405517526977
9840;Binnewiertzstraat;Parkeerplaats;1.0;"{""coordinates"": [5.4744740145287105, 51.43102769563732], ""type"": ""Point""}";51.43102769563732,5.4744740145287105
10089;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.487480378400151, 51.43372817811832], ""type"": ""Point""}";51.43372817811832,5.487480378400151
10091;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.4873844739981825, 51.43364211140269], ""type"": ""Point""}";51.43364211140269,5.4873844739981825
10099;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.48692351294411, 51.43337897259824], ""type"": ""Point""}";51.43337897259824,5.48692351294411
10101;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.48694665356051, 51.43332735507587], ""type"": ""Point""}";51.43332735507587,5.48694665356051
10102;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.486870713486587, 51.43328310593045], ""type"": ""Point""}";51.43328310593045,5.486870713486587
10103;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.4866775594282835, 51.43316990772037], ""type"": ""Point""}";51.43316990772037,5.4866775594282835
10104;Willem van Hornestraat;Parkeerplaats;1.0;"{""coordinates"": [5.486614832157298, 51.43313595173778], ""type"": ""Point""}";51.43313595173778,5.486614832157298
10111;Hertog Hendrik van Brabantplein;Parkeerplaats;1.0;"{""coordinates"": [5.486053668616907, 51.43295961775482], ""type"": ""Point""}";51.43295961775482,5.486053668616907
10112;Hertog Hendrik van Brabantplein;Parkeerplaats;1.0;"{""coordinates"": [5.486045059390953, 51.43293722977532], ""type"": ""Point""}";51.43293722977532,5.486045059390953
10115;Hertog Hendrik van Brabantplein;Parkeerplaats;1.0;"{""coordinates"": [5.4860192317638905, 51.43287006583281], ""type"": ""Point""}";51.43287006583281,5.4860192317638905
